0.310882758621  0.296588889083  201.637771293   1.92852720716   132341359.202   0.0294673679781 0.0157039371126 35.6683774775   -2.07812953894  85313088.6486   0.0124963515657 0.00718829386514 14.7753600364   -1.86778157736  10001793.7859   0.00427628598644 9810856.57831   0.000924628378822 5807277.32448   2.69715792273e-05 66719.1736762   66719.1736762   2068312.52788   -111.875411055  4.58713999569e-16 0.711458333333  0.0             -0.683          0.683           2.14669573063e-06 
0.310882758621  0.296260540452  169.562445629   1.66432469212   117351751.112   0.0301317415699 0.0160775540727 30.252604789    -2.02880682393  82020823.3294   0.012522771095  0.0071950026705 12.7420342723   -1.73918742056  7774326.22543   0.00417680326985 7595759.23425   0.000855157735532 4114621.96205   2.57845491159e-05 78049.9873565   78049.9873565   1385373.65661   -105.904920524  4.58713999569e-16 0.687743055556  0.0             -0.683          0.683           5.15591312771e-06 
0.310882758621  0.295910994005  159.755209933   1.71495937529   118234306.685   0.0308695170356 0.0165004007852 28.8041986047   -2.17545456156  85348718.4632   0.0125940382028 0.00724172019289 12.4030322391   -1.79769532067  7191972.64988   0.00410553984821 6977095.98307   0.000789061494932 3279153.79542   2.14467281485e-05 31750.4091698   31750.4091698   1165122.07162   -101.301863184  4.58713999569e-16 0.674699652778  -0.00474305555556 -0.681814236111 0.681814236111  8.5217574559e-06 
0.310882758621  0.295573112842  171.529410184   1.89824439498   132365448.587   0.0316010247168 0.0169249135556 31.3409381384   -2.603033       94301310.1587   0.0126895692885 0.00731013002251 13.8335754292   -2.10464806646  7968216.56363   0.00405107377728 7679221.45303   0.000726860415103 2930798.4216    1.85546386872e-05 65500.1056169   65500.1056169   1283070.19023   -97.8547192422  4.58713999569e-16 0.672328125     -0.00474305555556 -0.681814236111 0.681814236111  1.19061991194e-05 
0.310882758621  0.295265715511  187.44502204    2.23339201835   151344984.389   0.0322764605921 0.0173200082275 34.7594584822   -3.11515959323  105567885.239   0.012786539709  0.00738126622227 15.648095192    -2.4696834203   8145368.54729   0.00400228128054 7766722.2919    0.000667181288351 2423090.64727   1.38496259974e-05 47241.1414164   47241.1414164   1489189.74975   -95.4004502971  4.58713999569e-16 0.667585069444  0.00592881944444 -0.681814236111 0.681814236111  1.50790847288e-05 
0.310882758621  0.294995197299  216.442369673   2.71308211145   183884286.768   0.0328800917992 0.0176762760536 40.6808377705   -3.89638104424  123273866.415   0.0128796156411 0.00745043380428 18.6729228691   -3.0499093702   9689215.29452   0.00396031539837 9167177.1655    0.000611905556722 2058350.29289   8.60941600887e-06 15849.4106341   15849.4106341   1939468.08087   -93.7639991915  4.58713999569e-16 0.707901041667  0.00592881944444 -0.681814236111 0.681814236111  1.79317815516e-05 
0.310882758621  0.294761507091  251.377092953   3.30860080329   224400838.74    0.033406821009  0.0179892271514 47.8285756826   -4.86922069402  142790863.571   0.0129629622894 0.00751480761332 22.308345093    -3.78108785655  11576313.4503   0.0039170407912 10845849.2535   0.000560376711173 1580254.49054   4.92754512925e-06 6132.87689308   6132.87689308   2575954.69877   -92.7975312176  4.58713999569e-16 0.745845486111  0.00592881944444 -0.681814236111 0.681814236111  2.04301869535e-05 
0.310882758621  0.294558622181  293.790560165   4.04942288299   274898023.46    0.0338714976908 0.0182680859705 56.498123184    -6.08834515044  163813402.334   0.0130377400009 0.0075729368975 26.758939452    -4.70043602965  14188168.3799   0.00387439642965 13150262.6927   0.000513011515099 1145351.96973   0.0             0.0             0.0             3476640.94684   -92.3323911223  4.58713999569e-16 0.769560763889  -0.0177864583333 -0.681814236111 0.681814236111  2.26150952178e-05 
0.310882758621  0.294381160733  338.246021376   4.61455971789   332105996.745   0.0342863726695 0.0185201408628 65.7585277859   -7.46973602477  185784557.685   0.0131028603886 0.00762516078199 31.5086073481   -5.74625132337  16255583.0064   0.00383132604648 14770181.1793   0.000471033445603 622002.391497   0.0             0.0             0.0             4588835.20076   -92.249438865   4.58713999569e-16 0.803947916667  -0.0177864583333 -0.681814236111 0.681814236111  2.4530802498e-05 
0.310882758621  0.294222663621  382.420930379   5.86677168514   392893159.589   0.0346574509604 0.018746313984  74.9854997394   -8.967711546    206319776.88    0.013164947591  0.00767554501937 36.4255853611   -6.89371086348  21313895.9063   0.00378854983681 19173822.258    0.000434462554573 359791.67443    0.0             0.0             0.0             5828836.91044   -92.4132312011  4.58713999569e-16 0.828848958333  -0.00592881944444 -0.681814236111 0.681814236111  2.62403365223e-05 
